Date,Date,Precipitation,Temperature
2012-06-26,2012-06-26,0.92,69.0
2012-06-26,2012-06-26,0.03,75.0
2012-06-26,2012-06-26,0.19,72.0
2012-06-26,2012-06-26,,71.0
2012-06-26,2012-06-26,0.22,71.0
2012-06-26,2012-06-26,0.22,71.0
2012-06-26,2012-06-26,,72.0
2012-06-26,2012-06-26,0.15,73.0
2012-06-26,2012-06-26,0.0,72.0
2012-06-27,2012-06-27,0.23,71.0
2012-06-27,2012-06-27,0.01,72.0
2012-06-27,2012-06-27,0.01,75.0
2012-06-27,2012-06-27,0.43,68.0
2012-06-27,2012-06-27,0.15,73.0
2012-06-27,2012-06-27,0.2,74.0
2012-06-27,2012-06-27,0.73,69.0
2012-06-27,2012-06-27,,76.0
2012-06-28,2012-06-28,0.0,76.0
2012-06-28,2012-06-28,0.01,72.0
2012-06-28,2012-06-28,0.0,74.0
2012-06-28,2012-06-28,0.0,75.0
2012-06-28,2012-06-28,0.0,73.0
2012-06-28,2012-06-28,0.37,69.0
2012-06-28,2012-06-28,0.0,77.0
2012-06-28,2012-06-28,0.0,75.0
2012-06-29,2012-06-29,,71.0
2012-06-29,2012-06-29,0.0,76.0
2012-06-29,2012-06-29,0.79,71.0
2012-06-29,2012-06-29,0.06,73.0
2012-06-29,2012-06-29,0.06,79.0
2012-06-29,2012-06-29,0.23,76.0
2012-06-29,2012-06-29,0.0,72.0
2012-06-29,2012-06-29,0.05,76.0
2012-06-29,2012-06-29,0.14,71.0
2012-06-30,2012-06-30,0.02,78.0
2012-06-30,2012-06-30,0.0,79.0
2012-06-30,2012-06-30,0.0,72.0
2012-06-30,2012-06-30,0.0,77.0
2012-06-30,2012-06-30,0.01,78.0
2012-06-30,2012-06-30,0.0,81.0
2013-06-01,2013-06-01,0.0,80.0
2013-06-01,2013-06-01,0.0,76.0
2013-06-01,2013-06-01,0.01,79.0
2013-06-01,2013-06-01,0.71,78.0
2013-06-01,2013-06-01,0.05,75.0
2013-06-01,2013-06-01,0.06,81.0
2013-06-02,2013-06-02,0.08,76.0
2013-06-02,2013-06-02,0.0,78.0
2013-06-02,2013-06-02,0.0,81.0
2013-06-02,2013-06-02,0.02,75.0
2013-06-02,2013-06-02,0.81,72.0
2013-06-02,2013-06-02,0.17,74.0
2013-06-03,2013-06-03,0.08,74.0
2013-06-03,2013-06-03,0.02,77.0
2013-06-03,2013-06-03,0.49,73.0
2013-06-03,2013-06-03,,78.0
2013-06-03,2013-06-03,,78.0
2013-06-03,2013-06-03,0.0,79.0
2013-06-03,2013-06-03,0.0,75.0
2013-06-03,2013-06-03,0.02,75.0
2013-06-04,2013-06-04,0.0,78.0
2013-06-04,2013-06-04,0.0,73.0
2013-06-04,2013-06-04,0.0,76.0
2013-06-04,2013-06-04,,78.0
2013-06-04,2013-06-04,0.0,78.0
2013-06-04,2013-06-04,0.0,80.0
2013-06-04,2013-06-04,0.03,71.0
2013-06-04,2013-06-04,0.0,75.0
2013-06-05,2013-06-05,0.0,73.0
2013-06-05,2013-06-05,0.0,73.0
2013-06-05,2013-06-05,0.0,78.0
2013-06-05,2013-06-05,0.02,78.0
2013-06-05,2013-06-05,0.0,74.0
2013-06-05,2013-06-05,0.0,78.0
2013-06-05,2013-06-05,0.0,79.0
2013-06-05,2013-06-05,0.0,72.0
2013-06-06,2013-06-06,0.0,79.0
2013-06-06,2013-06-06,0.0,72.0
2013-06-06,2013-06-06,0.14,72.0
2013-06-06,2013-06-06,0.0,78.0
2013-06-06,2013-06-06,0.0,79.0
2013-06-06,2013-06-06,0.0,76.0
2013-06-06,2013-06-06,0.0,74.0
2013-06-06,2013-06-06,0.03,74.0
2013-06-07,2013-06-07,0.0,77.0
2013-06-07,2013-06-07,0.0,75.0
2013-06-07,2013-06-07,0.0,73.0
2013-06-07,2013-06-07,0.07,71.0
2013-06-07,2013-06-07,0.0,74.0
2013-06-07,2013-06-07,0.07,75.0
2013-06-07,2013-06-07,0.01,76.0
2013-06-07,2013-06-07,0.0,73.0
2013-06-08,2013-06-08,0.0,77.0
2013-06-08,2013-06-08,0.0,75.0
2013-06-08,2013-06-08,0.0,78.0
2013-06-08,2013-06-08,0.0,77.0
2013-06-08,2013-06-08,0.08,74.0
2013-06-08,2013-06-08,0.0,79.0
2013-06-08,2013-06-08,0.0,81.0
2013-06-09,2013-06-09,0.0,73.0
2013-06-09,2013-06-09,0.01,79.0
2013-06-09,2013-06-09,0.02,71.0
2013-06-09,2013-06-09,0.0,79.0
2013-06-09,2013-06-09,0.0,79.0
2013-06-09,2013-06-09,0.0,75.0
2013-06-09,2013-06-09,0.0,77.0
2013-06-10,2013-06-10,0.02,74.0
2013-06-10,2013-06-10,0.0,77.0
2013-06-10,2013-06-10,0.0,77.0
2013-06-10,2013-06-10,0.01,73.0
2013-06-10,2013-06-10,0.0,78.0
2013-06-10,2013-06-10,0.0,77.0
2013-06-10,2013-06-10,0.02,72.0
2013-06-10,2013-06-10,0.0,75.0
2013-06-11,2013-06-11,0.0,77.0
2013-06-11,2013-06-11,0.0,74.0
2013-06-11,2013-06-11,0.05,72.0
2013-06-11,2013-06-11,0.0,77.0
2013-06-11,2013-06-11,0.02,75.0
2013-06-11,2013-06-11,0.0,75.0
2013-06-11,2013-06-11,0.0,76.0
2013-06-12,2013-06-12,0.0,74.0
2013-06-12,2013-06-12,,73.0
2013-06-12,2013-06-12,0.0,72.0
2013-06-12,2013-06-12,0.04,77.0
2013-06-12,2013-06-12,0.0,75.0
2013-06-12,2013-06-12,0.0,78.0
2013-06-12,2013-06-12,0.0,81.0
2013-06-12,2013-06-12,0.28,74.0
2013-06-13,2013-06-13,0.1,72.0
2013-06-13,2013-06-13,0.08,77.0
2013-06-13,2013-06-13,0.0,76.0
2013-06-13,2013-06-13,0.0,77.0
2013-06-13,2013-06-13,0.0,73.0
2013-06-13,2013-06-13,0.47,72.0
2013-06-13,2013-06-13,0.02,74.0
2013-06-13,2013-06-13,,78.0
2013-06-14,2013-06-14,,75.0
2013-06-14,2013-06-14,0.03,76.0
2013-06-14,2013-06-14,0.28,75.0
2013-06-14,2013-06-14,2.56,69.0
2013-06-14,2013-06-14,0.37,76.0
2013-06-14,2013-06-14,0.08,72.0
2013-06-14,2013-06-14,0.07,73.0
2013-06-14,2013-06-14,0.16,73.0
2013-06-15,2013-06-15,0.0,78.0
2013-06-15,2013-06-15,0.0,78.0
2013-06-15,2013-06-15,0.1,73.0
2013-06-15,2013-06-15,0.0,77.0
2013-06-15,2013-06-15,0.11,70.0
2013-06-15,2013-06-15,0.01,74.0
2013-06-16,2013-06-16,0.03,75.0
2013-06-16,2013-06-16,0.3,76.0
2013-06-16,2013-06-16,,78.0
2013-06-16,2013-06-16,0.0,78.0
2013-06-16,2013-06-16,0.0,74.0
2013-06-16,2013-06-16,0.0,81.0
2013-06-16,2013-06-16,0.0,77.0
2013-06-17,2013-06-17,0.01,74.0
2013-06-17,2013-06-17,0.04,76.0
2013-06-17,2013-06-17,0.0,74.0
2013-06-17,2013-06-17,0.0,76.0
2013-06-17,2013-06-17,0.05,72.0
2013-06-17,2013-06-17,0.43,70.0
2013-06-17,2013-06-17,,73.0
2013-06-17,2013-06-17,0.0,77.0
2013-06-18,2013-06-18,0.0,76.0
2013-06-18,2013-06-18,0.04,73.0
2013-06-18,2013-06-18,0.02,74.0
2013-06-18,2013-06-18,0.0,73.0
2013-06-18,2013-06-18,0.44,71.0
2013-06-18,2013-06-18,0.08,77.0
2013-06-18,2013-06-18,0.04,76.0
2013-06-18,2013-06-18,0.01,78.0
2013-06-19,2013-06-19,0.0,70.0
2013-06-19,2013-06-19,0.0,78.0
2013-06-19,2013-06-19,0.0,76.0
2013-06-19,2013-06-19,0.0,74.0
2013-06-19,2013-06-19,0.05,73.0
2013-06-19,2013-06-19,0.01,70.0
2013-06-19,2013-06-19,0.0,80.0
2013-06-19,2013-06-19,0.08,77.0
2013-06-20,2013-06-20,0.01,71.0
2013-06-20,2013-06-20,0.0,69.0
2013-06-20,2013-06-20,0.0,72.0
2013-06-20,2013-06-20,0.18,68.0
2013-06-20,2013-06-20,0.04,70.0
2013-06-20,2013-06-20,0.04,73.0
2013-06-20,2013-06-20,0.02,69.0
2013-06-20,2013-06-20,0.07,72.0
2013-06-21,2013-06-21,0.32,73.0
2013-06-21,2013-06-21,0.12,76.0
2013-06-21,2013-06-21,1.53,68.0
2013-06-21,2013-06-21,0.53,68.0
2013-06-21,2013-06-21,0.08,78.0
2013-06-21,2013-06-21,0.05,72.0
2013-06-21,2013-06-21,0.22,70.0
2013-06-22,2013-06-22,0.04,77.0
2013-06-22,2013-06-22,0.27,75.0
2013-06-22,2013-06-22,0.13,74.0
2013-06-22,2013-06-22,0.0,79.0
2013-06-22,2013-06-22,0.88,75.0
2013-06-22,2013-06-22,1.96,69.0
2013-06-23,2013-06-23,0.0,77.0
2013-06-23,2013-06-23,0.08,74.0
2013-06-23,2013-06-23,0.03,74.0
2013-06-23,2013-06-23,0.03,74.0
2013-06-23,2013-06-23,0.02,75.0
2013-06-23,2013-06-23,0.67,70.0
2013-06-24,2013-06-24,0.22,73.0
2013-06-24,2013-06-24,0.01,75.0
2013-06-24,2013-06-24,0.02,71.0
2013-06-24,2013-06-24,0.35,76.0
2013-06-24,2013-06-24,0.62,69.0
2013-06-24,2013-06-24,0.0,70.0
2013-06-25,2013-06-25,,72.0
2013-06-25,2013-06-25,2.03,69.0
2013-06-25,2013-06-25,0.05,71.0
2013-06-25,2013-06-25,0.03,74.0
2013-06-25,2013-06-25,,74.0
2013-06-25,2013-06-25,0.36,70.0
2013-06-25,2013-06-25,0.02,71.0
2013-06-25,2013-06-25,0.18,73.0
2013-06-26,2013-06-26,1.0,70.0
2013-06-26,2013-06-26,0.06,67.0
2013-06-26,2013-06-26,0.17,72.0
2013-06-26,2013-06-26,0.42,73.0
2013-06-26,2013-06-26,2.8,70.0
2013-06-26,2013-06-26,,78.0
2013-06-26,2013-06-26,0.01,75.0
2013-06-26,2013-06-26,0.82,70.0
2013-06-27,2013-06-27,0.1,73.0
2013-06-27,2013-06-27,0.0,66.0
2013-06-27,2013-06-27,0.0,77.0
2013-06-27,2013-06-27,0.01,72.0
2013-06-27,2013-06-27,0.06,71.0
2013-06-27,2013-06-27,0.0,77.0
2013-06-27,2013-06-27,0.07,71.0
2013-06-27,2013-06-27,0.02,76.0
2013-06-28,2013-06-28,0.0,78.0
2013-06-28,2013-06-28,,78.0
2013-06-28,2013-06-28,0.04,70.0
2013-06-28,2013-06-28,0.34,70.0
2013-06-28,2013-06-28,0.02,71.0
2013-06-28,2013-06-28,0.0,76.0
2013-06-29,2013-06-29,0.43,70.0
2013-06-29,2013-06-29,0.03,77.0
2013-06-29,2013-06-29,0.08,80.0
2013-06-29,2013-06-29,0.53,67.0
2013-06-29,2013-06-29,0.22,71.0
2013-06-29,2013-06-29,0.05,73.0
2013-06-30,2013-06-30,0.71,75.0
2013-06-30,2013-06-30,0.01,78.0
2013-06-30,2013-06-30,0.0,79.0
2013-06-30,2013-06-30,0.0,80.0
2013-06-30,2013-06-30,0.01,77.0
2013-06-30,2013-06-30,0.83,72.0
2014-06-01,2014-06-01,,77.0
2014-06-01,2014-06-01,0.0,79.0
2014-06-01,2014-06-01,0.07,74.0
2014-06-01,2014-06-01,0.0,77.0
2014-06-01,2014-06-01,0.0,78.0
2014-06-01,2014-06-01,0.26,72.0
2014-06-01,2014-06-01,0.0,79.0
2014-06-02,2014-06-02,0.0,74.0
2014-06-02,2014-06-02,0.1,76.0
2014-06-02,2014-06-02,0.02,78.0
2014-06-02,2014-06-02,0.0,68.0
2014-06-02,2014-06-02,0.66,77.0
2014-06-02,2014-06-02,,77.0
2014-06-02,2014-06-02,0.68,75.0
2014-06-02,2014-06-02,0.06,72.0
2014-06-03,2014-06-03,0.19,73.0
2014-06-03,2014-06-03,0.0,73.0
2014-06-03,2014-06-03,0.0,74.0
2014-06-03,2014-06-03,0.0,77.0
2014-06-03,2014-06-03,0.01,78.0
2014-06-03,2014-06-03,0.0,79.0
2014-06-03,2014-06-03,0.0,67.0
2014-06-04,2014-06-04,0.0,77.0
2014-06-04,2014-06-04,,76.0
2014-06-04,2014-06-04,0.0,79.0
2014-06-04,2014-06-04,0.09,73.0
2014-06-04,2014-06-04,0.01,73.0
2014-06-04,2014-06-04,0.0,75.0
2014-06-04,2014-06-04,,77.0
2014-06-04,2014-06-04,0.0,71.0
2014-06-05,2014-06-05,,78.0
2014-06-05,2014-06-05,0.03,72.0
2014-06-05,2014-06-05,0.0,78.0
2014-06-05,2014-06-05,0.0,76.0
2014-06-05,2014-06-05,0.0,76.0
2014-06-05,2014-06-05,0.0,75.0
2014-06-05,2014-06-05,0.01,73.0
2014-06-06,2014-06-06,0.13,74.0
2014-06-06,2014-06-06,0.88,71.0
2014-06-06,2014-06-06,,74.0
2014-06-06,2014-06-06,0.0,77.0
2014-06-06,2014-06-06,0.13,75.0
2014-06-06,2014-06-06,0.0,78.0
2014-06-06,2014-06-06,0.19,70.0
2014-06-06,2014-06-06,,72.0
2014-06-07,2014-06-07,0.15,77.0
2014-06-07,2014-06-07,0.03,78.0
2014-06-07,2014-06-07,0.0,79.0
2014-06-07,2014-06-07,0.01,74.0
2014-06-07,2014-06-07,0.2,73.0
2014-06-07,2014-06-07,0.04,79.0
2014-06-07,2014-06-07,0.0,79.0
2014-06-08,2014-06-08,0.29,73.0
2014-06-08,2014-06-08,0.02,75.0
2014-06-08,2014-06-08,0.18,75.0
2014-06-08,2014-06-08,0.0,80.0
2014-06-08,2014-06-08,0.0,78.0
2014-06-08,2014-06-08,0.0,80.0
2014-06-09,2014-06-09,0.0,78.0
2014-06-09,2014-06-09,0.04,73.0
2014-06-09,2014-06-09,,75.0
2014-06-09,2014-06-09,0.0,72.0
2014-06-09,2014-06-09,0.0,79.0
2014-06-09,2014-06-09,,79.0
2014-06-09,2014-06-09,1.0,70.0
2014-06-09,2014-06-09,0.02,75.0
2014-06-10,2014-06-10,0.0,79.0
2014-06-10,2014-06-10,0.22,69.0
2014-06-10,2014-06-10,0.16,73.0
2014-06-10,2014-06-10,0.0,68.0
2014-06-10,2014-06-10,0.0,79.0
2014-06-10,2014-06-10,0.0,76.0
2014-06-10,2014-06-10,0.11,70.0
2014-06-10,2014-06-10,0.1,72.0
2014-06-11,2014-06-11,0.15,74.0
2014-06-11,2014-06-11,0.13,78.0
2014-06-11,2014-06-11,0.0,82.0
2014-06-11,2014-06-11,0.37,80.0
2014-06-11,2014-06-11,0.0,84.0
2014-06-11,2014-06-11,0.57,76.0
2014-06-11,2014-06-11,0.17,76.0
2014-06-12,2014-06-12,0.0,80.0
2014-06-12,2014-06-12,0.02,72.0
2014-06-12,2014-06-12,0.0,78.0
2014-06-12,2014-06-12,,79.0
2014-06-12,2014-06-12,0.0,76.0
2014-06-12,2014-06-12,0.0,78.0
2014-06-12,2014-06-12,0.02,73.0
2014-06-12,2014-06-12,0.0,82.0
2014-06-13,2014-06-13,0.0,72.0
2014-06-13,2014-06-13,0.0,79.0
2014-06-13,2014-06-13,0.0,77.0
2014-06-13,2014-06-13,0.0,79.0
2014-06-13,2014-06-13,0.0,77.0
2014-06-13,2014-06-13,0.01,73.0
2014-06-13,2014-06-13,0.0,79.0
2014-06-13,2014-06-13,0.0,76.0
2014-06-14,2014-06-14,0.0,78.0
2014-06-14,2014-06-14,0.0,77.0
2014-06-14,2014-06-14,0.0,78.0
2014-06-14,2014-06-14,0.02,80.0
2014-06-14,2014-06-14,0.0,79.0
2014-06-14,2014-06-14,0.0,75.0
2014-06-14,2014-06-14,0.0,79.0
2014-06-15,2014-06-15,0.01,75.0
2014-06-15,2014-06-15,0.02,80.0
2014-06-15,2014-06-15,0.01,78.0
2014-06-15,2014-06-15,0.0,79.0
2014-06-15,2014-06-15,0.0,81.0
2014-06-15,2014-06-15,0.03,73.0
2014-06-16,2014-06-16,0.38,70.0
2014-06-16,2014-06-16,,77.0
2014-06-16,2014-06-16,0.03,69.0
2014-06-16,2014-06-16,0.0,75.0
2014-06-16,2014-06-16,0.0,77.0
2014-06-16,2014-06-16,0.12,74.0
2014-06-16,2014-06-16,,76.0
2014-06-16,2014-06-16,0.0,78.0
2014-06-17,2014-06-17,1.45,68.0
2014-06-17,2014-06-17,0.39,75.0
2014-06-17,2014-06-17,0.29,70.0
2014-06-17,2014-06-17,0.2,79.0
2014-06-17,2014-06-17,0.05,72.0
2014-06-17,2014-06-17,0.17,71.0
2014-06-17,2014-06-17,0.03,77.0
2014-06-18,2014-06-18,0.0,78.0
2014-06-18,2014-06-18,0.07,74.0
2014-06-18,2014-06-18,0.01,69.0
2014-06-18,2014-06-18,0.15,78.0
2014-06-18,2014-06-18,0.08,76.0
2014-06-18,2014-06-18,,76.0
2014-06-18,2014-06-18,0.32,69.0
2014-06-18,2014-06-18,0.17,69.0
2014-06-19,2014-06-19,0.0,75.0
2014-06-19,2014-06-19,0.0,77.0
2014-06-19,2014-06-19,0.14,77.0
2014-06-19,2014-06-19,0.0,73.0
2014-06-19,2014-06-19,0.04,72.0
2014-06-19,2014-06-19,0.01,78.0
2014-06-19,2014-06-19,0.2,70.0
2014-06-19,2014-06-19,0.01,80.0
2014-06-20,2014-06-20,0.51,74.0
2014-06-20,2014-06-20,0.29,70.0
2014-06-20,2014-06-20,0.16,68.0
2014-06-20,2014-06-20,0.07,73.0
2014-06-20,2014-06-20,0.07,74.0
2014-06-20,2014-06-20,0.03,68.0
2014-06-20,2014-06-20,0.75,70.0
2014-06-20,2014-06-20,0.14,81.0
2014-06-21,2014-06-21,0.06,71.0
2014-06-21,2014-06-21,0.22,74.0
2014-06-21,2014-06-21,0.01,75.0
2014-06-21,2014-06-21,0.11,78.0
2014-06-21,2014-06-21,0.0,75.0
2014-06-21,2014-06-21,0.0,77.0
2014-06-21,2014-06-21,0.09,73.0
2014-06-22,2014-06-22,0.03,70.0
2014-06-22,2014-06-22,0.0,79.0
2014-06-22,2014-06-22,0.01,76.0
2014-06-22,2014-06-22,0.04,75.0
2014-06-22,2014-06-22,0.01,75.0
2014-06-22,2014-06-22,0.15,72.0
2014-06-23,2014-06-23,0.19,76.0
2014-06-23,2014-06-23,,77.0
2014-06-23,2014-06-23,0.23,76.0
2014-06-23,2014-06-23,0.15,71.0
2014-06-23,2014-06-23,0.05,70.0
2014-06-23,2014-06-23,0.74,69.0
2014-06-23,2014-06-23,0.31,70.0
2014-06-24,2014-06-24,0.01,75.0
2014-06-24,2014-06-24,0.0,84.0
2014-06-24,2014-06-24,0.05,70.0
2014-06-24,2014-06-24,0.1,73.0
2014-06-24,2014-06-24,0.07,71.0
2014-06-24,2014-06-24,0.08,70.0
2014-06-24,2014-06-24,0.03,77.0
2014-06-25,2014-06-25,0.05,79.0
2014-06-25,2014-06-25,0.23,72.0
2014-06-25,2014-06-25,0.05,73.0
2014-06-25,2014-06-25,0.07,74.0
2014-06-25,2014-06-25,0.97,70.0
2014-06-25,2014-06-25,0.1,74.0
2014-06-25,2014-06-25,0.04,74.0
2014-06-26,2014-06-26,0.04,72.0
2014-06-26,2014-06-26,0.08,74.0
2014-06-26,2014-06-26,0.06,76.0
2014-06-26,2014-06-26,0.03,71.0
2014-06-26,2014-06-26,0.31,71.0
2014-06-26,2014-06-26,0.42,70.0
2014-06-26,2014-06-26,0.1,79.0
2014-06-27,2014-06-27,0.02,68.0
2014-06-27,2014-06-27,0.04,79.0
2014-06-27,2014-06-27,0.9,72.0
2014-06-27,2014-06-27,0.08,78.0
2014-06-27,2014-06-27,0.0,81.0
2014-06-27,2014-06-27,0.02,74.0
2014-06-27,2014-06-27,0.12,70.0
2014-06-28,2014-06-28,0.0,79.0
2014-06-28,2014-06-28,0.25,76.0
2014-06-28,2014-06-28,1.29,71.0
2014-06-28,2014-06-28,,76.0
2014-06-28,2014-06-28,0.6,77.0
2014-06-29,2014-06-29,,79.0
2014-06-29,2014-06-29,0.05,78.0
2014-06-29,2014-06-29,1.29,70.0
2014-06-29,2014-06-29,0.01,77.0
2014-06-29,2014-06-29,0.48,73.0
2014-06-29,2014-06-29,0.18,72.0
2014-06-29,2014-06-29,0.01,74.0
2014-06-30,2014-06-30,0.02,79.0
2014-06-30,2014-06-30,0.0,69.0
2014-06-30,2014-06-30,0.04,79.0
2014-06-30,2014-06-30,0.07,76.0
2014-06-30,2014-06-30,0.03,75.0
2014-06-30,2014-06-30,0.01,71.0
2015-06-01,2015-06-01,0.01,70.0
2015-06-01,2015-06-01,0.13,77.0
2015-06-01,2015-06-01,0.05,78.0
2015-06-01,2015-06-01,0.46,76.0
2015-06-01,2015-06-01,2.47,69.0
2015-06-01,2015-06-01,0.0,78.0
2015-06-02,2015-06-02,0.0,67.0
2015-06-02,2015-06-02,0.27,72.0
2015-06-02,2015-06-02,0.02,68.0
2015-06-02,2015-06-02,0.0,78.0
2015-06-02,2015-06-02,0.0,78.0
2015-06-03,2015-06-03,,75.0
2015-06-03,2015-06-03,0.01,72.0
2015-06-03,2015-06-03,0.0,71.0
2015-06-03,2015-06-03,0.0,75.0
2015-06-03,2015-06-03,0.0,79.0
2015-06-03,2015-06-03,0.0,77.0
2015-06-03,2015-06-03,0.0,68.0
2015-06-04,2015-06-04,1.24,70.0
2015-06-04,2015-06-04,0.22,76.0
2015-06-04,2015-06-04,0.27,72.0
2015-06-04,2015-06-04,0.0,68.0
2015-06-04,2015-06-04,0.0,77.0
2015-06-04,2015-06-04,1.12,71.0
2015-06-04,2015-06-04,0.07,75.0
2015-06-05,2015-06-05,0.0,79.0
2015-06-05,2015-06-05,0.0,70.0
2015-06-05,2015-06-05,0.0,71.0
2015-06-05,2015-06-05,0.16,76.0
2015-06-05,2015-06-05,0.01,75.0
2015-06-05,2015-06-05,0.06,68.0
2015-06-05,2015-06-05,0.0,78.0
2015-06-06,2015-06-06,0.0,78.0
2015-06-06,2015-06-06,0.0,76.0
2015-06-06,2015-06-06,0.0,80.0
2015-06-06,2015-06-06,0.0,78.0
2015-06-06,2015-06-06,0.0,79.0
2015-06-06,2015-06-06,0.0,71.0
2015-06-07,2015-06-07,0.07,75.0
2015-06-07,2015-06-07,0.01,72.0
2015-06-07,2015-06-07,0.0,78.0
2015-06-07,2015-06-07,0.0,78.0
2015-06-07,2015-06-07,0.0,77.0
2015-06-08,2015-06-08,0.01,77.0
2015-06-08,2015-06-08,,74.0
2015-06-08,2015-06-08,0.34,70.0
2015-06-08,2015-06-08,0.1,72.0
2015-06-08,2015-06-08,,74.0
2015-06-08,2015-06-08,0.01,71.0
2015-06-08,2015-06-08,0.0,78.0
2015-06-09,2015-06-09,0.0,79.0
2015-06-09,2015-06-09,0.26,72.0
2015-06-09,2015-06-09,0.0,69.0
2015-06-09,2015-06-09,0.0,78.0
2015-06-09,2015-06-09,0.01,77.0
2015-06-09,2015-06-09,0.05,74.0
2015-06-09,2015-06-09,0.34,69.0
2015-06-10,2015-06-10,0.0,77.0
2015-06-10,2015-06-10,0.04,78.0
2015-06-10,2015-06-10,0.0,77.0
2015-06-10,2015-06-10,0.04,72.0
2015-06-10,2015-06-10,0.07,74.0
2015-06-10,2015-06-10,0.0,80.0
2015-06-10,2015-06-10,0.03,71.0
2015-06-11,2015-06-11,0.0,76.0
2015-06-11,2015-06-11,0.03,72.0
2015-06-11,2015-06-11,0.1,72.0
2015-06-11,2015-06-11,,69.0
2015-06-11,2015-06-11,0.0,78.0
2015-06-11,2015-06-11,0.0,76.0
2015-06-12,2015-06-12,0.0,66.0
2015-06-12,2015-06-12,,71.0
2015-06-12,2015-06-12,0.0,71.0
2015-06-12,2015-06-12,0.0,77.0
2015-06-12,2015-06-12,0.08,69.0
2015-06-12,2015-06-12,0.0,78.0
2015-06-12,2015-06-12,0.0,78.0
2015-06-12,2015-06-12,0.03,78.0
2015-06-13,2015-06-13,0.0,72.0
2015-06-13,2015-06-13,0.0,77.0
2015-06-13,2015-06-13,0.0,78.0
2015-06-13,2015-06-13,0.0,79.0
2015-06-13,2015-06-13,0.01,72.0
2015-06-14,2015-06-14,,78.0
2015-06-14,2015-06-14,0.0,78.0
2015-06-14,2015-06-14,0.07,79.0
2015-06-14,2015-06-14,0.05,75.0
2015-06-14,2015-06-14,0.0,79.0
2015-06-14,2015-06-14,0.47,69.0
2015-06-15,2015-06-15,,78.0
2015-06-15,2015-06-15,0.03,71.0
2015-06-15,2015-06-15,0.0,78.0
2015-06-15,2015-06-15,0.0,79.0
2015-06-15,2015-06-15,0.0,79.0
2015-06-15,2015-06-15,,67.0
2015-06-15,2015-06-15,0.0,76.0
2015-06-15,2015-06-15,0.67,70.0
2015-06-16,2015-06-16,0.0,77.0
2015-06-16,2015-06-16,0.0,78.0
2015-06-16,2015-06-16,0.0,79.0
2015-06-16,2015-06-16,0.2,69.0
2015-06-16,2015-06-16,0.01,72.0
2015-06-16,2015-06-16,0.14,75.0
2015-06-16,2015-06-16,0.0,79.0
2015-06-16,2015-06-16,0.94,73.0
2015-06-17,2015-06-17,0.01,77.0
2015-06-17,2015-06-17,0.03,77.0
2015-06-17,2015-06-17,0.48,70.0
2015-06-17,2015-06-17,0.15,70.0
2015-06-17,2015-06-17,0.16,74.0
2015-06-17,2015-06-17,0.0,72.0
2015-06-17,2015-06-17,0.05,75.0
2015-06-17,2015-06-17,0.25,72.0
2015-06-18,2015-06-18,0.54,72.0
2015-06-18,2015-06-18,0.45,71.0
2015-06-18,2015-06-18,0.04,79.0
2015-06-18,2015-06-18,0.0,72.0
2015-06-18,2015-06-18,0.0,79.0
2015-06-18,2015-06-18,0.18,76.0
2015-06-18,2015-06-18,0.14,74.0
2015-06-18,2015-06-18,0.0,78.0
2015-06-19,2015-06-19,0.01,78.0
2015-06-19,2015-06-19,0.0,72.0
2015-06-19,2015-06-19,0.02,77.0
2015-06-19,2015-06-19,0.69,72.0
2015-06-19,2015-06-19,0.0,80.0
2015-06-19,2015-06-19,0.19,72.0
2015-06-19,2015-06-19,0.0,78.0
2015-06-19,2015-06-19,0.02,76.0
2015-06-20,2015-06-20,0.13,75.0
2015-06-20,2015-06-20,0.04,78.0
2015-06-20,2015-06-20,0.13,71.0
2015-06-20,2015-06-20,0.04,76.0
2015-06-20,2015-06-20,0.0,78.0
2015-06-20,2015-06-20,0.06,73.0
2015-06-21,2015-06-21,0.1,73.0
2015-06-21,2015-06-21,0.05,75.0
2015-06-21,2015-06-21,0.0,80.0
2015-06-21,2015-06-21,0.01,77.0
2015-06-21,2015-06-21,0.0,79.0
2015-06-21,2015-06-21,0.0,79.0
2015-06-22,2015-06-22,0.0,78.0
2015-06-22,2015-06-22,0.04,79.0
2015-06-22,2015-06-22,0.0,79.0
2015-06-22,2015-06-22,,70.0
2015-06-22,2015-06-22,0.01,75.0
2015-06-22,2015-06-22,0.05,71.0
2015-06-22,2015-06-22,,79.0
2015-06-22,2015-06-22,0.19,72.0
2015-06-23,2015-06-23,0.0,75.0
2015-06-23,2015-06-23,0.04,78.0
2015-06-23,2015-06-23,0.03,73.0
2015-06-23,2015-06-23,0.05,79.0
2015-06-23,2015-06-23,0.31,73.0
2015-06-23,2015-06-23,0.03,76.0
2015-06-23,2015-06-23,0.03,77.0
2015-06-23,2015-06-23,0.02,78.0
2015-06-24,2015-06-24,0.14,75.0
2015-06-24,2015-06-24,0.78,72.0
2015-06-24,2015-06-24,0.0,79.0
2015-06-24,2015-06-24,0.0,73.0
2015-06-24,2015-06-24,0.09,79.0
2015-06-24,2015-06-24,0.03,79.0
2015-06-24,2015-06-24,0.01,77.0
2015-06-24,2015-06-24,0.17,71.0
2015-06-25,2015-06-25,0.01,70.0
2015-06-25,2015-06-25,0.14,77.0
2015-06-25,2015-06-25,0.2,75.0
2015-06-25,2015-06-25,0.03,79.0
